DeployID,County,DeployDate,DeploymentName,Description,PrimaryMaterial,Tons,Relief,Depth,Jurisdiction,Coast,LatDM,LongDM,latitudes,longitudes,LocationAccuracy
PI0348,Pinellas,09/26/2005,Indian Shores Reef Site #6(9),Concrete Culverts Various Sizes-30 Total -County Match To Grant Load 14,CONCRETE CULVERTS (11),33,8,40,Federal,Gulf,27° 51.798' N,83° 1.909' W,27.8633,-83.03182,High
PI0347,Pinellas,09/14/2005,Indian Shores Reef Site #6(8),Concrete Culverts Various Sizes-30 Total -County Match To Grant Load 13,CONCRETE CULVERTS (30),31,4,35,Federal,Gulf,27° 51.771' N,83° 1.915' W,27.86285,-83.03192,High
PI0346,Pinellas,08/23/2005,Sand Key Nourishment  Reef LMR#15,Concrete Bridge Materials 200 Tons,BRIDGE MATERIALS,200,8,16,State,Gulf,27° 57.330' N,82° 50.245' W,27.9555,-82.83742,High
PI0345,Pinellas,08/22/2005,Indian Shores Reef Site #6(8),Concrete Culverts Various Sizes-36 Total - County Match To Grant Load #12,CONCRETE CULVERTS (36),36,4,40,Federal,Gulf,27° 51.800' N,83° 1.904' W,27.86333,-83.03173,High
PI0344,Pinellas,03/14/2005,Indian Shores Reef Site #6(3),Concrete Culverts Various Sizes-24 Total - 10 of 10 Drops This Grant,CONCRETE CULVERTS (24),35,5,35,Federal,Gulf,27° 51.798' N,83° 1.899' W,27.8633,-83.03165,High
PI0343,Pinellas,03/11/2005,Indian Shores Reef Site #6(2),Concrete Culverts Various Sizes-30 Total - 9 of 10 Drops This Grant,CONCRETE CULVERTS (30),35,5,35,Federal,Gulf,27° 51.797' N,83° 1.901' W,27.86328333,-83.03168333,High
PI0342,Pinellas,03/07/2005,Indian Shores Reef Site #6(2),Concrete Culverts Various Sizes-24 Total - 8 of 10 Drops This Grant,CONCRETE CULVERTS (24),29,5,35,Federal,Gulf,27° 51.795' N,83° 1.897' W,27.86325,-83.03161667,High
PI0341,Pinellas,03/05/2005,Tarpon Key Oyster Reef #1,535 Bags of Fossilized Locally Mined Shell Near Shore ~ 275 Ft 3/5/05 Also,FOSSILIZED LOCALLY MINED SHELL BAGS (535),,2,1,State,Gulf,27° 40.065' N,82° 41.396' W,27.66775,-82.68993333,High
PI0340,Pinellas,03/04/2005,Tarpon Key Oyster Reef #1,535 Bags of Fossilized Locally Mined Shell Near Shore ~ 275 Ft 3/5/05 Also,FOSSILIZED LOCALLY MINED SHELL BAGS (535),,2,1,State,Gulf,27° 40.063' N,82° 41.396' W,27.66771667,-82.68993333,High
PI0339,Pinellas,02/24/2005,Indian Shores Reef Site #6(2),Concrete Culverts Various Sizes-26 Total - 7 of 10 Drops This Grant,CONCRETE CULVERTS (26),36,5,35,Federal,Gulf,27° 51.803' N,83° 1.900' W,27.86338333,-83.03166667,High
PI0338,Pinellas,02/18/2005,Tarpon Key Oyster Reef #1,980 Bags of Fossilized Locally Mined Shell Near Shore ~ 255 Ft 2/19/05 Also,FOSSILIZED LOCALLY MINED SHELL BAGS (980),,2,1,State,Gulf,27° 39.941' N,82° 41.710' W,27.66568333,-82.69516667,High
PI0337,Pinellas,02/17/2005,Indian Shores Reef,Concrete Culverts Various Sizes-21 Total - 6 of 10 Drops This Grant,CONCRETE CULVERTS (21),22,5,35,Federal,Gulf,27° 51.796' N,83° 1.921' W,27.86326667,-83.03201667,High
PI0336,Pinellas,02/16/2005,Indian Shores Reef,Concrete Culverts Various Sizes-10 Total - 5 of 10 Drops This Grant,CONCRETE CULVERTS (10),24,5,35,Federal,Gulf,27° 51.806' N,83° 1.907' W,27.86343333,-83.03178333,High
PI0335,Pinellas,02/15/2005,Indian Shores Reef,Concrete Culverts Various Sizes-29 Total - 4 of 10 Drops This Grant,CONCRETE CULVERTS (29),30,5,35,Federal,Gulf,27° 51.793' N,83° 1.911' W,27.86321667,-83.03185,High
PI0334,Pinellas,02/03/2005,Indian Shores Reef,Concrete Culverts Various Sizes-25 Total - 3 of 10 Drops This Grant,CONCRETE CULVERTS (25),34,5,35,Federal,Gulf,27° 51.810' N,83° 1.912' W,27.8635,-83.03186667,High
PI0333,Pinellas,01/28/2005,Little Bird Key Oyster Reef #3,125 Bags of Fossilized Locally Mined Shell Near Shore About 50 Feet Long,FOSSILIZED LOCALLY MINED SHELL BAGS (125),,2,1,State,Gulf,27° 41.105' N,82° 43.061' W,27.68508333,-82.71768333,High
PI0332,Pinellas,01/28/2005,Little Bird Key Oyster Reef #2,125 Bags of Fossilized Locally Mined Shell Near Shore About 50 Feet Long,FOSSILIZED LOCALLY MINED SHELL BAGS (125),,2,1,State,Gulf,27° 41.115' N,82° 43.053' W,27.68525,-82.71755,High
PI0331,Pinellas,01/28/2005,Little Bird Key Oyster Reef #1,350 Bags of Fossilized Locally Mined Shell Near Shore About 125 Feet Long,FOSSILIZED LOCALLY MINED SHELL BAGS (350),,2,1,State,Gulf,27° 41.134' N,82° 43.022' W,27.68556667,-82.71703333,High
PI0330,Pinellas,01/27/2005,Indian Shores Reef,"Concrete Culverts 12"" To 24'""X 8'' -24 Total - 2 of 10 Drops This Grant",CONCRETE CULVERTS (24),25,5,35,Federal,Gulf,27° 51.807' N,83° 1.901' W,27.86345,-83.03168333,High
PI0329,Pinellas,01/21/2005,Indian Shores Reef,Concrete Pier Slabs 10'X2' -22 Total  -1 of 10 Drops This Grant,CONCRETE RUBBLE,29,5,35,Federal,Gulf,27° 51.803' N,83° 1.914' W,27.86338333,-83.0319,High
PI0328,Pinellas,12/08/2004,Shrimp Boat Reef,Steel Hulled Shrimpboat And Concrete Sinkers  80 X 25 X 29 Tall,VESSEL METAL SHRIMPBOAT 80',,39,97,Federal,Gulf,27° 41.751' N,83° 17.557' W,27.69585,-83.29261667,High
PI0327,Pinellas,11/30/2004,Veterans Reef,Steel Hulled Lash Barge And Misc Concrete ,BARGE METAL 60',8,14,40,Federal,Gulf,28° 2.969' N,83° 0.843' W,28.04948333,-83.01405,High
PI0326,Pinellas,11/08/2004,Sand Key Nourishment  Reef LMR#1,Three Loads  Same Numbers  Also 11/9/2004 And 11/10/2004,CONCRETE CULVERTS (65),70,5,15,State,Gulf,27° 53.415' N,82° 51.241' W,27.89025,-82.85401667,High
PI0325,Pinellas,11/02/2004,Pinellas South Reef Site-5,"34""  18"" And 15"" Diameter Culverts At Site -5(3)",CONCRETE CULVERTS (35),26,11,47,Federal,Gulf,27° 43.490' N,82° 58.586' W,27.72483333,-82.97643333,High
PI0324,Pinellas,11/01/2004,Sand Key Nourishment  Reef LMR#1,"36"" 30""  24"" 18"" And 12"" Diameter Culverts At Site LMR#1",CONCRETE CULVERTS (28),24,5,15,State,Gulf,27° 53.417' N,82° 51.239' W,27.89028333,-82.85398333,High
PI0323,Pinellas,10/29/2004,Sand Key Nourishment  Reef LMR#1,"36"" 30""   Diameter Culverts At Site LMR#1",CONCRETE CULVERTS (12),25,5,15,State,Gulf,27° 53.417' N,82° 51.225' W,27.89028333,-82.85375,High
PI0322,Pinellas,10/26/2004,Pinellas South Reef Site-5,"48"" And 36"" Diameter Culverts At Site -5(2)",CONCRETE CULVERTS (9),,9,48,Federal,Gulf,27° 43.493' N,82° 58.583' W,27.72488333,-82.97638333,High
PI0321,Pinellas,10/21/2004,Sand Key Nourishment  Reef LMR#1,"36"" 30""   Diameter Culverts At Site LMR#1",CONCRETE CULVERTS (13),16,5,18,State,Gulf,27° 53.413' N,82° 51.233' W,27.89021667,-82.85388333,High
PI0320,Pinellas,09/30/2004,Pinellas South Reef,"18"" And 15"" Diameter Culverts At Site -5(1)",CONCRETE CULVERTS (29),,11,46,Federal,Gulf,27° 43.487' N,82° 58.604' W,27.72478333,-82.97673333,High
PI0319,Pinellas,09/01/2004,Pinellas South Reef,"42""  24"" 18"" And 15"" Diameter Culverts At Site -5(1)",CONCRETE CULVERTS (30),,20,46,Federal,Gulf,27° 43.492' N,82° 58.604' W,27.72486667,-82.97673333,High
PI0318,Pinellas,08/31/2004,Sand Key Nourishment  Reef LMR#1,"36"" 30""  24"" 18"" And 15"" Diameter Culverts At Site LMR#1",CONCRETE CULVERTS (27),23,5,18,State,Gulf,27° 53.407' N,82° 51.243' W,27.89011667,-82.85405,High
PI0317,Pinellas,08/30/2004,Sand Key Nourishment  Reef LMR#1,"24"" 18"" And 15"" Diameter Culverts At Site LMR#1",CONCRETE CULVERTS (40),25,4,18,State,Gulf,27° 53.403' N,82° 51.242' W,27.89005,-82.85403333,High
PI0316,Pinellas,08/26/2004,Pinellas South Reef,"24"" 18"" And 15"" Diameter Culverts At Site#5",CONCRETE CULVERTS (41),,20,46,Federal,Gulf,27° 43.490' N,82° 58.605' W,27.72483333,-82.97675,High
PI0315,Pinellas,08/25/2004,Sand Key Nourishment  Reef LMR#1,4 Deployment Dates  Same Location   Also 8/19  8/23  & 8/24/2004,CONCRETE POWER POLES (105),100,4,20,State,Gulf,27° 53.420' N,82° 51.239' W,27.89033,-82.85398333,High
PI0314,Pinellas,06/18/2004,Pinellas South Reef,Steel Barge 110X50X10'  Upright  Southwest To Northeast,BARGE METAL 110',200,12,50,Federal,Gulf,27° 43.363' N,82° 58.584' W,27.72271667,-82.9764,High
PI0313,Pinellas,06/17/2004,Pinellas South Reef,Steel Barge 114X28X7'  Upright,BARGE METAL 110',140,10,50,Federal,Gulf,27° 43.388' N,82° 58.622' W,27.72313333,-82.97703333,High
PI0312,Pinellas,06/17/2004,Pinellas South Reef,Steel Barge 75X24X6'  Upright  East-West,BARGE METAL 75',80,9,50,Federal,Gulf,27° 43.335' N,82° 58.485' W,27.72225,-82.97475,High
PI0311,Pinellas,06/14/2004,Sand Key Nourishment  Reef #2,4 Pieces Large Concrete Boxes ,CONCRETE BOXES (4),8,5,18,State,Gulf,27° 53.418' N,82° 51.239' W,27.8903,-82.85398333,High
PI0310,Pinellas,06/10/2004,Veterans Reef,29 Pieces Concrete Culverts  Various Sizes  Concrete Cut offs ,CONCRETE CULVERTS (29),25,6,45,Federal,Gulf,28° 2.914' N,83° 0.826' W,28.04856667,-83.01376667,High
PI0309,Pinellas,06/09/2004,Veterans Reef,25 Pieces Concrete Culverts  Various Sizes  Concrete Slabs ,CONCRETE CULVERTS (25),33,8,42,Federal,Gulf,28° 2.943' N,83° 0.834' W,28.04905,-83.0139,High
PI0308,Pinellas,06/03/2004,Veterans Reef,28 Pieces Concrete Culverts  Various Sizes ,CONCRETE CULVERTS (28),22,8,45,Federal,Gulf,28° 2.945' N,83° 0.821' W,28.04908333,-83.01368333,High
PI0307,Pinellas,05/30/2004,Sand Key Nourishment  Reef #2,34 Pieces Concrete Culverts  Various Sizes ,CONCRETE CULVERTS (34),32,5,14,State,Gulf,27° 53.467' N,82° 51.223' W,27.89111667,-82.85371667,High
PI0306,Pinellas,05/20/2004,Sand Key Nourishment  Reef #2,15 Pieces Power Poles Various Sizes ,CONCRETE POLES (15),25,2,15,State,Gulf,27° 53.478' N,82° 51.215' W,27.8913,-82.85358333,High
PI0305,Pinellas,05/17/2004,Sand Key Nourishment  Reef #2,30 Pieces Power Poles Various Sizes ,CONCRETE CUTOFFS (30),32,2,14,State,Gulf,27° 53.475' N,82° 51.210' W,27.89125,-82.8535,High
PI0304,Pinellas,05/13/2004,Sand Key Nourishment  Reef #2,31 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (31),17,4,16,State,Gulf,27° 53.487' N,82° 51.222' W,27.89145,-82.8537,High
PI0303,Pinellas,05/11/2004,Veterans Reef,14 Pieces Culverts Various Sizes   And 8 Concrete Slabs,CONCRETE CULVERTS (14),28,6,42,Federal,Gulf,28° 2.942' N,83° 0.828' W,28.04903333,-83.0138,High
PI0302,Pinellas,05/10/2004,Veterans Reef,17 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (11),23,6,44,Federal,Gulf,28° 2.923' N,83° 0.833' W,28.04871667,-83.01388333,High
PI0301,Pinellas,05/05/2004,Veterans Reef,17 Pieces Concrete Boxes,CONCRETE BOXES (17),24,6,44,Federal,Gulf,28° 2.930' N,83° 0.847' W,28.04883333,-83.01411667,High
PI0300,Pinellas,04/29/2004,Sand Key Nourishment  Reef #2,18 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (18),17,5,15,State,Gulf,27° 53.489' N,82° 51.221' W,27.89148333,-82.85368333,High
PI0299,Pinellas,04/23/2004,Veterans Reef,8 Pieces Concrete Cutoffs  And Slabs ,CONCRETE PILINGS (8),32,7,44,State,Gulf,28° 2.000' N,83° 0.000' W,28.03333333,-83,High
PI0298,Pinellas,04/22/2004,Sand Key Nourishment  Reef #2,"5 Pieces Culverts 54"" X 8' ",CONCRETE CULVERTS (5),22,6,15,State,Gulf,27° 53.485' N,82° 51.218' W,27.89141667,-82.85363333,High
PI0297,Pinellas,04/20/2004,Veterans Reef,14 Pieces of Concrete Pilings  & 2 Junction Boxes,CONCRETE PILINGS (14),26,6,44,Federal,Gulf,28° 2.930' N,83° 0.813' W,28.04883333,-83.01355,High
PI0296,Pinellas,04/19/2004,Veterans Reef,32 Pieces of Concrete Pilings  Various Sizes ,CONCRETE PILINGS (32),36,6,44,Federal,Gulf,28° 2.914' N,83° 0.810' W,28.04856667,-83.0135,High
PI0295,Pinellas,04/08/2004,Veterans Reef,29 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (29),22,9,44,Federal,Gulf,28° 2.916' N,83° 0.802' W,28.0486,-83.01336667,High
PI0294,Pinellas,04/06/2004,Sand Key Nourishment  Reef #2,27 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (27),14,5,15,State,Gulf,27° 53.477' N,82° 51.217' W,27.89128333,-82.85361667,High
PI0293,Pinellas,03/19/2004,Sand Key Nourishment  Reef #2,3 Large 4X4X4 Concrete Boxes,CONCRETE BOXES (3),3,5,15,State,Gulf,27° 53.465' N,82° 51.213' W,27.89108333,-82.85355,High
PI0292,Pinellas,03/17/2004,Sand Key Nourishment  Reef #2,50 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (50),26,5,15,State,Gulf,27° 53.458' N,82° 51.225' W,27.89096667,-82.85375,High
PI0291,Pinellas,03/16/2004,Sand Key Nourishment  Reef #2,20 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (20),21,5,15,State,Gulf,27° 53.476' N,82° 51.226' W,27.89126667,-82.85376667,High
PI0290,Pinellas,03/01/2004,Sand Key Nourishment  Reef #2,42 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (42),31,6,15,State,Gulf,27° 53.477' N,82° 51.222' W,27.89128333,-82.8537,High
PI0289,Pinellas,02/23/2004,Sand Key Nourishment  Reef #2,29 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (29),20,4,15,State,Gulf,27° 53.469' N,82° 51.228' W,27.89115,-82.8538,High
PI0288,Pinellas,02/11/2004,Veterans Reef,16 Pieces of Concrete Pilings  Various Sizes ,CONCRETE PILINGS (16),21,7,43,Federal,Gulf,28° 2.924' N,83° 0.805' W,28.04873333,-83.01341667,High
PI0287,Pinellas,02/10/2004,Sand Key Nourishment  Reef #2,27 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (27),23,4,15,State,Gulf,27° 53.475' N,82° 51.217' W,27.89125,-82.85361667,High
PI0286,Pinellas,02/05/2004,Sand Key Nourishment  Reef #2,24 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (24),19,4,16,State,Gulf,27° 53.472' N,82° 51.220' W,27.8912,-82.85366667,High
PI0285,Pinellas,02/04/2004,Sand Key Nourishment  Reef #2,24 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (24),27,5,16,State,Gulf,27° 53.475' N,82° 51.220' W,27.89125,-82.85366667,High
PI0284,Pinellas,02/03/2004,Sand Key Nourishment  Reef #2,15 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (15),22,5,16,State,Gulf,27° 53.470' N,82° 51.216' W,27.89116667,-82.8536,High
PI0283,Pinellas,11/24/2003,Veterans Reef,29 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (29),26,6,44,Federal,Gulf,28° 2.931' N,83° 0.810' W,28.04885,-83.0135,High
PI0282,Pinellas,11/05/2003,Veterans Reef,25 Pieces Concrete Culverts And 8 Slabs  Various Sizes ,CONCRETE CULVERTS (25),31,7,44,Federal,Gulf,28° 2.932' N,83° 0.826' W,28.04886667,-83.01376667,High
PI0281,Pinellas,10/27/2003,Veterans Reef,22 Pieces Concrete Slabs  Various Sizes ,CONCRETE SLABS (22),29,7,44,Federal,Gulf,28° 2.932' N,83° 0.816' W,28.04886667,-83.0136,High
PI0280,Pinellas,10/22/2003,Rube Allyn Reef,"7 - 12"" X 30' Steel Beams ",METAL BEAMS (7),6,17,45,Federal,Gulf,27° 55.915' N,83° 1.428' W,27.93191667,-83.0238,High
PI0279,Pinellas,10/21/2003,Veterans Reef,34 Pieces Concrete Culverts  Various Sizes ,CONCRETE CULVERTS (34),33,7,44,Federal,Gulf,28° 2.927' N,83° 0.833' W,28.04878333,-83.01388333,High
PI0278,Pinellas,10/14/2003,Veterans Reef,41 Pieces Concrete Culverts  Various Sizes ,CONCRETE CUTOFFS (41),34,6,44,Federal,Gulf,28° 2.927' N,83° 0.814' W,28.04878333,-83.01356667,High
PI0277,Pinellas,10/08/2003,Sand Key Nourishment  Reef #3,28 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (28),27,5,17,State,Gulf,27° 53.507' N,82° 51.212' W,27.89178333,-82.85353333,High
PI0276,Pinellas,09/29/2003,Sand Key Nourishment  Reef #3,28 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (28),30,5,17,State,Gulf,27° 53.508' N,82° 51.217' W,27.8918,-82.85361667,High
PI0275,Pinellas,09/26/2003,Sand Key Nourishment  Reef #3,24 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (24),14,4,18,State,Gulf,27° 53.517' N,82° 51.218' W,27.89195,-82.85363333,High
PI0274,Pinellas,09/24/2003,Sand Key Nourishment  Reef #3,15 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (15),25,5,17,State,Gulf,27° 53.518' N,82° 51.216' W,27.89196667,-82.8536,High
PI0273,Pinellas,09/23/2003,Sand Key Nourishment  Reef #3,11 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (11),31,5,17,State,Gulf,27° 53.514' N,82° 51.220' W,27.8919,-82.85366667,High
PI0272,Pinellas,09/22/2003,Veterans Reef,18 Pieces Concrete Cutoffs  Various Sizes ,CONCRETE CUTOFFS (18),29,5,44,Federal,Gulf,28° 2.932' N,83° 0.820' W,28.04886667,-83.01366667,High
PI0271,Pinellas,09/17/2003,Sand Key Nourishment  Reef #3,34 Pieces Concrete Cutoffs  Various Sizes ,CONCRETE CUTOFFS (34),25,4,16,State,Gulf,27° 53.500' N,82° 51.232' W,27.89166667,-82.85386667,High
PI0270,Pinellas,09/16/2003,Veterans Reef,16Pieces Concrete Manholes  Various Sizes ,CONCRETE MANHOLES (16),20,8,43,Federal,Gulf,28° 2.927' N,83° 0.834' W,28.04878333,-83.0139,High
PI0269,Pinellas,09/15/2003,Veterans Reef,31 Pieces Concrete Cutoffs  Various Sizes ,CONCRETE CUTOFFS (31),25,4,44,Federal,Gulf,28° 2.934' N,83° 0.826' W,28.0489,-83.01376667,High
PI0268,Pinellas,09/12/2003,Veterans Reef,14 Pieces Concrete Manholes  Various Sizes ,CONCRETE MANHOLES (14),25,6,44,Federal,Gulf,28° 2.900' N,83° 0.810' W,28.04833333,-83.0135,High
PI0267,Pinellas,09/10/2003,Veterans Reef,27Pieces Concrete Manholes  Various Sizes ,CONCRETE MANHOLES (27),24,5,44,Federal,Gulf,28° 2.918' N,83° 0.821' W,28.04863333,-83.01368333,High
PI0266,Pinellas,09/09/2003,Veterans Reef,28 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (28),32,6,44,Federal,Gulf,28° 2.928' N,83° 0.825' W,28.0488,-83.01375,High
PI0265,Pinellas,09/02/2003,Sand Key Nourishment  Reef #3,30 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (30),22,4,16,State,Gulf,27° 53.514' N,82° 51.224' W,27.8919,-82.85373333,High
PI0264,Pinellas,08/26/2003,Sand Key Nourishment  Reef #3,26 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (26),,4,18,State,Gulf,27° 53.525' N,82° 51.225' W,27.89208333,-82.85375,High
PI0263,Pinellas,08/21/2003,Sand Key Nourishment  Reef #3,21 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (21),31,5,16,State,Gulf,27° 53.522' N,82° 51.222' W,27.89203333,-82.8537,High
PI0262,Pinellas,08/20/2003,Sand Key Nourishment  Reef #3,24 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (24),31,5,16,State,Gulf,27° 53.525' N,82° 51.217' W,27.89208333,-82.85361667,High
PI0261,Pinellas,08/18/2003,Sand Key Nourishment  Reef #3,26 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (26),21,6,15,State,Gulf,27° 53.526' N,82° 51.213' W,27.8921,-82.85355,High
PI0260,Pinellas,08/13/2003,Sand Key Nourishment  Reef #3,30 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (30),34,6,16,State,Gulf,27° 53.518' N,82° 51.222' W,27.89196667,-82.8537,High
PI0259,Pinellas,08/12/2003,Sand Key Nourishment  Reef #3,35 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (35),33,6,18,State,Gulf,27° 53.528' N,82° 51.210' W,27.89213333,-82.8535,High
PI0258,Pinellas,08/11/2003,Sand Key Nourishment  Reef #3,29 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (29),22,5,18,State,Gulf,27° 53.526' N,82° 51.208' W,27.8921,-82.85346667,High
PI0257,Pinellas,08/01/2003,Sand Key Nourishment  Reef #3,21 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (21),28,6,17,State,Gulf,27° 53.503' N,82° 51.208' W,27.89171667,-82.85346667,High
PI0256,Pinellas,07/21/2003,Indian Shores Reef,64 Pieces Culverts Various Sizes  2 Loads& Dates  Also 7/22/03,CONCRETE CULVERTS (64),42,15,40,Federal,Gulf,27° 51.690' N,83° 1.859' W,27.8615,-83.03098333,High
PI0255,Pinellas,06/11/2003,Indian Shores Reef,22 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (22),22,15,40,Federal,Gulf,27° 51.686' N,83° 1.869' W,27.86143333,-83.03115,High
PI0254,Pinellas,05/29/2003,Indian Shores Reef,28 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (28),33,13,40,Federal,Gulf,27° 51.689' N,83° 1.874' W,27.86148333,-83.03123333,High
PI0253,Pinellas,05/27/2003,Indian Shores Reef,33 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (33),37,15,40,Federal,Gulf,27° 51.689' N,83° 1.866' W,27.86148333,-83.0311,High
PI0252,Pinellas,05/22/2003,Sand Key Nourishment  Reef #5,22 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (22),30,5,16,State,Gulf,27° 53.515' N,82° 51.201' W,27.89191667,-82.85335,High
PI0251,Pinellas,05/21/2003,Sand Key Nourishment  Reef #5,20 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (20),28,4,16,State,Gulf,27° 53.523' N,82° 51.203' W,27.89205,-82.85338333,High
PI0250,Pinellas,04/28/2003,Sand Key Nourishment  Reef #5,20 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (20),10,3,17,State,Gulf,27° 53.515' N,82° 51.218' W,27.89191667,-82.85363333,High
PI0249,Pinellas,04/24/2003,Indian Shores Reef,15 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (15),32,10,39,Federal,Gulf,27° 51.695' N,83° 1.881' W,27.86158333,-83.03135,High
PI0248,Pinellas,04/21/2003,Rube Allyn Reef,9 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (9),26,12,43,Federal,Gulf,27° 55.924' N,83° 1.416' W,27.93206667,-83.0236,High
PI0247,Pinellas,04/16/2003,Indian Shores Reef,17 Pieces Culverts Various Sizes & Concrete Barriers 4X4X1,CONCRETE CULVERTS (17),33,10,41,Federal,Gulf,27° 51.693' N,83° 1.874' W,27.86155,-83.03123333,High
PI0246,Pinellas,04/14/2003,Indian Shores Reef,17 Pieces Culverts Various Sizes & Concrete Barriers 4X4X1,CONCRETE CULVERTS (17),21,8,38,Federal,Gulf,27° 51.685' N,83° 1.869' W,27.86142,-83.03115,High
PI0245,Pinellas,04/08/2003,Pinellas South Reef,"Steel Hulled Tugboat ""Orange""   80' X 20' X 12'H  Resting On Port Side",VESSEL METAL TUGBOAT 80',148,20,45,Federal,Gulf,27° 43.375' N,82° 58.450' W,27.72291667,-82.97416667,High
PI0244,Pinellas,04/03/2003,Pinellas South Reef,16 Sinkers Placed Around Corners of The Site,CONCRETE SINKERS (10) ,80,5,42,Federal,Gulf,27° 43.377' N,82° 58.450' W,27.72295,-82.97416667,High
PI0243,Pinellas,04/02/2003,Pinellas South Reef,16 Sinkers Placed Around Corners of The Site,CONCRETE SINKERS (16) ,80,5,42,Federal,Gulf,27° 43.375' N,82° 58.452' W,27.72291667,-82.9742,High
PI0242,Pinellas,03/25/2003,Pinellas South Reef,8 Pieces of 6X4X5 Concrete Junction Boxes,CONCRETE JUNCTION BOXES (8) ,32,6,41,Federal,Gulf,27° 43.375' N,82° 58.449' W,27.72291667,-82.97415,High
PI0241,Pinellas,03/19/2003,Indian Shores Reef,24 Pieces Culverts Various Sizes & Concrete Barriers 4X4X1,CONCRETE CULVERTS (24),33,10,40,Federal,Gulf,27° 51.696' N,83° 1.860' W,27.8616,-83.031,High
PI0240,Pinellas,03/13/2003,Indian Shores Reef,14 Pieces Culverts Various Sizes & Concrete Barriers 4X4X1,CONCRETE CULVERTS (14),25,7,40,Federal,Gulf,27° 51.695' N,83° 1.853' W,27.86158333,-83.03088333,High
PI0239,Pinellas,03/10/2003,Indian Shores Reef,"22 Pieces Culverts 15"" X 8 Ft. Long ",CONCRETE CULVERTS (22),13,8,40,Federal,Gulf,27° 51.681' N,83° 1.869' W,27.86135,-83.03115,High
PI0238,Pinellas,08/01/2002,Sand Key Nourishment  Reef #5,19 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (19),26,6,17,State,Gulf,27° 53.686' N,82° 51.198' W,27.89476667,-82.8533,High
PI0237,Pinellas,07/29/2002,Indian Shores Reef,21 Pieces Culverts Various Sizes,CONCRETE CULVERTS (21),38,17,40,Federal,Gulf,27° 51.703' N,83° 1.859' W,27.86171667,-83.03098333,High
PI0236,Pinellas,07/24/2002,Indian Shores Reef,17 Pieces Culverts Various Sizes,CONCRETE CULVERTS (17),28,12,41,Federal,Gulf,27° 51.701' N,83° 1.856' W,27.86168333,-83.03093333,High
PI0235,Pinellas,07/23/2002,Sand Key Nourishment  Reef #5,25 Pieces Culverts Various Sizes ,CONCRETE CULVERTS (25),23,6,20,State,Gulf,27° 53.678' N,82° 51.186' W,27.89463333,-82.8531,High
PI0234,Pinellas,07/18/2002,Indian Shores Reef,27 Pieces Culverts Various Sizes,CONCRETE CULVERTS (27),26,15,38,Federal,Gulf,27° 51.882' N,83° 1.871' W,27.8647,-83.03118333,High
PI0233,Pinellas,07/17/2002,Indian Shores Reef,20 Pieces Culverts Various Sizes,CONCRETE CULVERTS (20),26,10,40,Federal,Gulf,27° 51.879' N,83° 1.860' W,27.86465,-83.031,High
PI0232,Pinellas,07/11/2002,Sand Key Nourishment  Reef #5,24 Pieces Culverts Various Sizes & Slabs,CONCRETE CULVERTS (24),30,5,20,State,Gulf,27° 53.695' N,82° 51.184' W,27.89491667,-82.85306667,High
